date,open,high,low,close,volume
2026-03-12 13:49:00,201000,201500,201000,201500,496
2026-03-12 13:50:00,201500,201500,201000,201000,193
2026-03-12 13:51:00,201500,201500,201000,201000,596
2026-03-12 13:52:00,201000,201500,201000,201000,1506
2026-03-12 13:53:00,201000,201000,201000,201000,0
2026-03-12 13:54:00,201000,201000,201000,201000,0
2026-03-12 13:55:00,201000,201000,201000,201000,0
2026-03-12 13:56:00,201000,201000,201000,201000,0
2026-03-12 13:57:00,201000,201000,201000,201000,0
2026-03-12 13:58:00,201000,201000,201000,201000,0
2026-03-12 13:59:00,201000,201000,201000,201000,0
2026-03-12 14:00:00,201000,201000,201000,201000,0
2026-03-12 14:01:00,201000,201000,201000,201000,0
2026-03-12 14:02:00,201000,201000,201000,201000,0
2026-03-12 14:03:00,201000,201000,201000,201000,0
2026-03-12 14:04:00,201000,201000,201000,201000,0
2026-03-12 14:05:00,201000,201000,201000,201000,0
2026-03-12 14:06:00,201000,201000,201000,201000,0
2026-03-12 14:07:00,201000,201000,201000,201000,0
2026-03-12 14:08:00,201000,201000,201000,201000,0
2026-03-12 14:09:00,201000,201000,201000,201000,0
2026-03-12 14:10:00,201000,201000,201000,201000,0
2026-03-12 14:11:00,201000,201000,201000,201000,0
2026-03-12 14:12:00,201000,201000,201000,201000,0
2026-03-12 14:13:00,201000,201000,201000,201000,0
2026-03-12 14:14:00,201000,201000,201000,201000,0
2026-03-12 14:15:00,201000,201000,201000,201000,0
2026-03-12 14:16:00,201000,201000,201000,201000,0
2026-03-12 14:17:00,201000,201000,201000,201000,0
2026-03-12 14:18:00,201000,201000,201000,201000,0
2026-03-12 14:19:00,201000,201000,201000,201000,0
2026-03-12 14:20:00,201000,201000,201000,201000,0
2026-03-12 14:21:00,201000,201000,201000,201000,0
2026-03-12 14:22:00,201000,201000,201000,201000,0
2026-03-12 14:23:00,201000,201000,201000,201000,0
2026-03-12 14:24:00,201000,201000,201000,201000,0
2026-03-12 14:25:00,201000,201000,201000,201000,0
2026-03-12 14:26:00,201000,201000,201000,201000,0
2026-03-12 14:27:00,201000,201000,201000,201000,0
2026-03-12 14:28:00,201000,201000,201000,201000,0
2026-03-12 14:29:00,201000,201000,201000,201000,0
2026-03-12 14:30:00,201000,201000,201000,201000,0
2026-03-12 14:31:00,201000,201000,201000,201000,0
2026-03-12 14:32:00,201000,201000,201000,201000,0
2026-03-12 14:33:00,201000,201000,201000,201000,0
2026-03-12 14:34:00,201000,201000,201000,201000,0
2026-03-12 14:35:00,201000,201000,201000,201000,0
2026-03-12 14:36:00,201000,201000,201000,201000,0
2026-03-12 14:37:00,201000,201000,201000,201000,0
2026-03-12 14:38:00,201000,201000,201000,201000,0
2026-03-12 14:39:00,201000,201000,201000,201000,0
2026-03-12 14:40:00,201000,201000,201000,201000,0
2026-03-12 14:41:00,201000,201000,201000,201000,0
2026-03-12 14:42:00,201000,201000,201000,201000,0
